WS,fuel,fcrew,ccrew,depr,total
729.6246246246246,27589.12756344521,24431.323484505898,17202.2708554773,56419.72499742465,125642.44690085306
736.6306306306307,27539.155823437886,24355.110144846854,17149.782179670947,56193.89057872575,125237.93872668144
743.6366366366366,27490.95793977178,24279.471241784853,17097.649428893987,55971.77335593221,124839.85196638282
750.6426426426426,27553.097436178945,24141.9745544461,16999.358801248487,55754.99546669795,124449.42625857148
757.6486486486486,27506.699693432314,24067.840395919266,16948.235308558676,55538.70073157071,124061.47612948096
764.6546546546547,27461.91775711881,23994.25431212853,16897.453992077484,55325.82452495461,123679.45058627942
771.6606606606607,27537.394850591158,23853.9227350615,16796.904215631446,55116.87998351923,123305.10178480334
778.6666666666666,27494.08980823082,23781.823851290323,16747.129033245456,54909.3204821253,122932.3631748919
785.6726726726727,27452.266331920313,23710.248127705392,16697.682580716773,54704.91921589906,122565.11625624154
792.6786786786788,27411.86846279507,23639.18864019044,16648.56160709936,54503.58008407506,122203.19879415994
799.6846846846846,27476.47561777593,23509.751698921555,16555.91989509375,54305.399122602976,121847.54633439421
806.6906906906906,27437.46654935656,23440.05654962225,16507.722410799182,54108.914765211295,121494.16027498929
813.6966966966967,27399.766924541396,23370.855342151783,16459.83819235863,53915.26828728302,121145.72874633483
820.7027027027027,27465.497257100742,23244.750212856557,16369.533489752774,53724.676692564906,120804.45765227498
827.7087087087087,27429.053034756016,23176.85820937059,16322.538157929403,53535.551256913066,120464.00065896907
834.7147147147147,27405.15843578147,23103.411456981146,16271.373581927599,53348.18726832852,120128.13074301874
841.7207207207208,27370.979753672847,23036.501782299576,16225.010735460219,53164.22543763612,119796.71770906876
848.7267267267267,27337.92782133542,22970.0532682648,16178.943439738843,52982.75966199286,119469.68419133194
855.7327327327326,27404.645124884122,22848.76660332287,16092.028914068369,52802.63067548253,119148.07131775789
862.7387387387387,27372.642915666656,22783.54752875225,16046.800760583787,52625.18600991094,118828.17721491362
869.7447447447448,27341.6845333488,22718.770871343066,16001.8574096579,52450.0723728321,118512.38518718188
876.7507507507509,27311.734904373152,22654.431409193992,15957.196175338664,52277.22849790849,118200.59098681429
883.7567567567567,27379.423837452836,22536.91412372166,15872.933178282237,52105.30667977593,117894.57781923265
