WS,fuel,fcrew,ccrew,depr,total
967.8288288288287,111967.72216871526,21528.65919689261,13785.46674028509,97526.74589280257,244808.59399869552
974.8348348348349,109912.5444716605,21411.68955905473,13741.115965620878,96197.80293889102,241263.15293522712
981.8408408408409,107929.82327074006,21297.41772585178,13697.248979997441,94905.02248818011,237829.5124647694
988.8468468468469,106016.03034869733,21185.731498223166,13653.857072272374,93646.99446622937,234502.61338542224
995.8528528528528,104167.83878439991,21076.52476235723,13610.931749038089,92422.3699073924,231277.66520318761
1002.8588588588589,102382.13403540397,20969.697746513804,13568.464727680215,91229.87517280868,228150.17168240665
1009.8648648648649,100655.97493538682,20865.15593906322,13526.447929704429,90068.29060734002,225115.8694114945
1016.8708708708708,98986.60485651916,20762.81035231368,13484.873474319518,88936.46401707407,222170.75270022644
1023.876876876877,97371.41510575039,20662.576511157273,13443.733672265138,87833.28965116944,219311.01494034223
1030.882882882883,95807.95992436713,20564.374823478312,13403.02101987332,86757.72380155112,216533.07956926987
1037.888888888889,94293.91964604626,20468.129567926866,13362.728193353367,85708.76242950499,213833.53983683148
1044.8948948948948,92827.11178335264,20373.769163482,13322.848043290232,84685.4533027563,211209.1822928812
1051.9009009009008,91405.47843421438,20281.22580826949,13283.373589347055,83686.8906426282,208656.96847445914
1058.906906906907,90027.06469196793,20190.43488121882,13244.298015162973,82712.20244465015,206174.00003299987
1065.912912912913,88690.02806281042,20101.335171158127,13205.614663437716,81760.56078139933,203757.53867880558
1072.9189189189187,87392.62742766482,20013.868562128,13167.31703119505,80831.17661799003,201404.98963897792
1079.9249249249249,86133.2103948522,19927.979677793894,13129.3987652173,79923.29296248253,199113.8818003459
1086.930930930931,84910.20892672702,19843.61574733598,13091.853657643816,79036.18404476064,196881.86237646744
1093.936936936937,83722.1399961698,19760.726605743774,13054.675641726471,78169.15830294983,194706.70054658988
1100.942942942943,82567.59959874062,19679.264518502983,13017.858787735488,77321.55608898922,192586.27899396833
1107.9489489489488,81445.25179898662,19599.183875879593,12981.397299009504,76492.74317154379,190518.5761454195
1114.954954954955,80353.824847752,19520.44107593247,12945.285508143825,75682.10955907614,188501.66099090443
1121.960960960961,79292.11580513869,19442.994633347826,12909.517873311184,74889.07509338984,186533.70340518752
1128.966966966967,78258.97773848,19366.804827590862,12874.088974709664,74113.08092672087,184612.9524675014
1135.9729729729731,77253.32411732317,19291.83380705208,12838.993511132532,73353.59472622014,182737.74616172793
